National Institute of Technology Raipur,Information Technology (4 Years Bachelor of Technology),OBC,M,3413,4098
Indian Institute of Information Technology Lucknow,Computer Science and Business (4 Years Bachelor of Technology),ST,F,3418,3418
Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,3420,8106
National Institute of Technology Puducherry,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,3423,3737
National Institute of Technology Puducherry,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,3424,3424
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andMBA (5 Years Integrated B. Tech. andMBA),ST,F,3424,3424
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,3425,5926
Indian institute of information technology Raichur Karnataka,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,3432,3670
Dr. B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,3436,3523
Indian Institute of Information Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),ST,M,3444,3736
National Institute of Technology Raipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),ST,F,3447,3473
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering (4 Years Bachelor of Technology),ST,F,3456,3456
National Institute of Technology Goa,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,3460,3460
National Institute of Technology Durgapur,Biotechnology (5 Years Bachelor andMaster of Technology (Dual Degree)),ST,F,3468,3468
National Institute of Technology Jamshedpur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),ST,F,3469,3469
National Institute of Technology Karnataka Surathkal,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),SC,M,3470,4130
Indian Institute of Information Technology Lucknow,Information Technology (4 Years Bachelor of Technology),ST,F,3487,3487
National Institute of Technology Delhi,Electrical and Electronics Engineering (4 Years Bachelor of Technology),SC,F,3495,3547
Malaviya National Institute of Technology Jaipur,Chemical Engineering (4 Years Bachelor of Technology),SC,M,3497,4381
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,SmartManufacturing (4 Years Bachelor of Technology),ST,F,3500,3500
National Institute of Technology Calicut,Civil Engineering (4 Years Bachelor of Technology),EWS,M,3511,3693
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Computer Science and Engineering withMajor in Artificial Intelligence (4 Years Bachelor of Technology),OBC,M,3519,6152
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,3521,3903
National Institute of Technology Durgapur,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,3522,4873
Indian Institute of Information Technology Lucknow,Computer Science and Business (4 Years Bachelor of Technology),EWS,F,3530,3530
National Institute of Technology Sikkim,Mechanical Engineering (4 Years Bachelor of Technology),ST,F,3541,3541
Indian Institute of Information Technology Surat,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,3544,3943
National Institute of Technology Hamirpur,Mathematics and Computing (4 Years Bachelor of Technology),OBC,M,3545,4521
National Institute of Technology Calicut,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,3551,4621
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,3554,3554
National Institute of Technology Karnataka Surathkal,Civil Engineering (4 Years Bachelor of Technology),SC,F,3555,3555
National Institute of Technology Hamirpur,Engineering Physics (4 Years Bachelor of Technology),ST,F,3558,3558
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,3560,3560
National Institute of Technology Karnataka Surathkal,Mechanical Engineering (4 Years Bachelor of Technology),EWS,F,3572,3618
National Institute of Technology Goa,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,3576,3576
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),SC,F,3577,3577
National Institute of Technology Agartala,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,3582,3726
Indian Institute of Information TechnologyManipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,3586,3901
National Institute of Technology Hamirpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,3592,3592
Maulana Azad National Institute of Technology Bhopal,Electrical Engineering (4 Years Bachelor of Technology),EWS,F,3593,3593
National Institute of Technology Jamshedpur,Civil Engineering (4 Years Bachelor of Technology),SC,M,3594,5225
Malaviya National Institute of Technology Jaipur,Civil Engineering (4 Years Bachelor of Technology),EWS,M,3597,3695
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,3609,3718
Indian institute of information technology Raichur Karnataka,Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,3610,3610
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,3623,3823
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,3633,3868
Indian Institute of Information Technology Vadodara International Campus Diu (IIITVICD),Computer Science and Engineering (4 Years Bachelor of Technology),ST,F,3635,3635
National Institute of Technology Hamirpur,Computer Science and Engineering (5 Years Bachelor andMaster of Technology (Dual Degree)),EWS,F,3640,3640
National Institute of Technology Agartala,Chemistry (5 Years Bachelor of Science andMaster of Science (Dual Degree)),ST,M,3645,3645
National Institute of Technology Calicut,Chemical Engineering (4 Years Bachelor of Technology),SC,M,3649,4318
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,3657,4077
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,3659,3908
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,3663,7207
Indian Institute of Information Technology (IIIT)Kota Rajasthan,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,3663,6695
National Institute of Technology Goa,Electrical and Electronics Engineering (4 Years Bachelor of Technology),SC,M,3672,3830
Indian Institute of Information Technology Guwahati,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,3677,3677
National Institute of Technology Karnataka Surathkal,Mining Engineering (4 Years Bachelor of Technology),SC,M,3681,4549
National Institute of Technology Agartala,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),ST,F,3682,3682
National Institute of TechnologyMeghalaya,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,3684,3684
Indian Institute of Information Technology(IIIT) Dharwad,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,3685,8016
Indian Institute of Information Technology Lucknow,Information Technology (4 Years Bachelor of Technology),OBC,M,3687,4041
Motilal Nehru National Institute of Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,F,3710,5428
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Information Technology (4 Years Bachelor of Technology),ST,M,3717,3862
National Institute of Technology Hamirpur,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,3719,3864
Maulana Azad National Institute of Technology Bhopal,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,3723,4147
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,3728,4272
Dr. B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering (4 Years Bachelor of Technology),ST,F,3734,3734
Maulana Azad National Institute of Technology Bhopal,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,3746,4788
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering (4 Years Bachelor of Technology),EWS,M,3749,3765
National Institute of Technology Durgapur,Electrical Engineering (4 Years Bachelor of Technology),EWS,F,3751,3751
National Institute of Technology Agartala,Production Engineering (4 Years Bachelor of Technology),ST,F,3752,3752
National Institute of Technology Agartala,Engineering Physics (5 Years Bachelor andMaster of Technology (Dual Degree)),ST,M,3766,3766
National Institute of Technology Hamirpur,Electrical Engineering (4 Years Bachelor of Technology),SC,M,3770,4230
Indian Institute of Information Technology Tiruchirappalli,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,3777,4731
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,3780,5017
Malaviya National Institute of Technology Jaipur,Mechanical Engineering (4 Years Bachelor of Technology),EWS,F,3781,3781
Indian Institute of Information Technology Vadodara International Campus Diu (IIITVICD),Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,3790,4481
National Institute of Technology Goa,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,3804,5269
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Information Technology (4 Years Bachelor of Technology),SC,M,3813,5447
National Institute of Technology Agartala,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,3824,4511
National Institute of Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,3826,5331
National Institute of Technology Durgapur,Chemical Engineering (4 Years Bachelor of Technology),SC,M,3829,5179
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering (4 Years Bachelor of Technology),EWS,M,3833,3848
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years B. Tech / B. Tech (Hons.)),ST,M,3842,3922
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering (4 Years Bachelor of Technology),EWS,F,3846,5565
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,3851,6286
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering (4 Years Bachelor of Technology),EWS,F,3853,3853
National Institute of Technology Puducherry,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,3874,4554
National Institute of TechnologyMeghalaya,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,3875,3875
Maulana Azad National Institute of Technology Bhopal,Civil Engineering (4 Years Bachelor of Technology),SC,M,3883,4801
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,3890,4481
National Institute of Technology Hamirpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,3897,5191
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,3902,4305
Malaviya National Institute of Technology Jaipur,Electrical Engineering (4 Years Bachelor of Technology),OBC,M,3905,4381
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,3915,3952
Indian Institute of Information Technology(IIIT) Dharwad,Data Science and Artificial Intelligence (4 Years Bachelor of Technology),SC,M,3930,7155
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,M,3935,3970
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),ST,F,3946,3946
National Institute of Technology Durgapur,Electrical Engineering (4 Years Bachelor of Technology),OBC,M,3952,5608
National Institute of Technology Hamirpur,Mathematics and Computing (4 Years Bachelor of Technology),EWS,F,3957,3957
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,3966,4397
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Information Technology (4 Years Bachelor of Technology),EWS,F,3968,3968
Maulana Azad National Institute of Technology Bhopal,Mathematics and Data Science (5 Years Bachelor andMaster of Technology (Dual Degree)),OBC,M,3969,4817
National Institute of Technology Raipur,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,3981,4019
National Institute of Technology Durgapur,Chemical Engineering (4 Years Bachelor of Technology),EWS,M,3983,4034
National Institute of Technology Karnataka Surathkal,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,3984,6338
Malaviya National Institute of Technology Jaipur,Electrical Engineering (4 Years Bachelor of Technology),SC,F,3993,4081
Indian Institute of Information Technology(IIIT) Dharwad,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,4006,4622
National Institute of Technology Hamirpur,Engineering Physics (4 Years Bachelor of Technology),EWS,M,4012,4099
National Institute of Technology Calicut,Mechanical Engineering (4 Years Bachelor of Technology),SC,F,4023,5480
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,4024,4675
National Institute of Technology Jamshedpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,4040,4488
Motilal Nehru National Institute of Technology Allahabad,Electrical Engineering (4 Years Bachelor of Technology),SC,F,4045,4237
National Institute of Technology Calicut,Production Engineering (4 Years Bachelor of Technology),EWS,M,4049,4183
National Institute of Technology Karnataka Surathkal,Chemical Engineering (4 Years Bachelor of Technology),SC,F,4053,4053
Indian Institute of Information Technology Bhopal,Information Technology (4 Years Bachelor of Technology),EWS,M,4058,4294
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,4066,5626
National Institute of Technology Karnataka Surathkal,Civil Engineering (4 Years Bachelor of Technology),EWS,F,4074,4074
National Institute of Technology Kurukshetra,Civil Engineering (4 Years Bachelor of Technology),EWS,M,4087,4251
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,4088,7609
National Institute of Technology Agartala,ComputationalMathematics (5 Years Bachelor andMaster of Technology (Dual Degree)),EWS,M,4091,4091
National Institute of Technology Goa,Civil Engineering (4 Years Bachelor of Technology),SC,M,4093,5429
Indian institute of information technology Raichur Karnataka,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,4093,4093
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,4121,7091
Indian Institute of Information Technology (IIIT) Nagpur,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,4123,6193
National Institute of Technology Jamshedpur,Electrical Engineering (4 Years Bachelor of Technology),OBC,M,4129,5804
National Institute of Technology Calicut,Bio Technology (4 Years Bachelor of Technology),EWS,M,4144,4335
National Institute of Technology Puducherry,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,4161,4161
National Institute of Technology Raipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,4172,4217
National Institute of Technology Raipur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,4173,9541
Indian Institute of Information Technology Tiruchirappalli,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,4182,4429
National Institute of TechnologyMeghalaya,Computer Science and Engineering (4 Years Bachelor of Technology),SC,F,4184,4184
Dr. B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,F,4185,5049
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),EWS,M,4198,4281
Indian Institute of Information Technology(IIIT) Kilohrad Sonepat Haryana,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,4202,6976
Indian Institute of Information Technology Lucknow,Computer Science and Artificial Intelligence (4 Years Bachelor of Technology),SC,F,4219,4595
National Institute of Technology Calicut,Mechanical Engineering (4 Years Bachelor of Technology),OBC,M,4235,5492
National Institute of Technology Patna,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,4241,4500
Indian Institute of Information Technology Bhagalpur,Mechatronics Engineering (4 Years Bachelor of Technology),ST,F,4247,4247
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering (4 Years Bachelor of Technology),SC,F,4248,4374
Malaviya National Institute of Technology Jaipur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,4254,11904
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,4255,4863
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering (4 Years Bachelor of Technology),SC,M,4260,4513
Indian Institute of Information Technology (IIIT) Ranchi,Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years B. Tech / B. Tech (Hons.)),EWS,M,4260,4301
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,4270,4903
Dr. B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering (4 Years Bachelor of Technology),EWS,M,4289,4384
National Institute of Technology Calicut,Civil Engineering (4 Years Bachelor of Technology),SC,F,4300,5504
National Institute of Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,4311,4408
Maulana Azad National Institute of Technology Bhopal,Mathematics and Data Science (5 Years Bachelor andMaster of Technology (Dual Degree)),SC,F,4316,4316
Maulana Azad National Institute of Technology Bhopal,Civil Engineering (4 Years Bachelor of Technology),EWS,M,4325,4387
National Institute of Technology Raipur,Electrical Engineering (4 Years Bachelor of Technology),EWS,F,4333,4561
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,4344,4344
National Institute of Technology Patna,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,4345,4848
Indian Institute of Information Technology (IIIT) Nagpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,4346,4727
National Institute of Technology Hamirpur,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,4363,5121
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),SC,M,4367,4558
Indian Institute of Information Technology (IIIT) Ranchi,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,4370,4630
National Institute of Technology Durgapur,Civil Engineering (4 Years Bachelor of Technology),EWS,M,4375,4403
National Institute of Technology Karnataka Surathkal,Civil Engineering (4 Years Bachelor of Technology),OBC,M,4378,5965
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,4386,6807
National Institute of Technology Karnataka Surathkal,Chemical Engineering (4 Years Bachelor of Technology),OBC,M,4388,5145
Indian Institute of Information Technology(IIIT) Vadodara Gujrat,Computer Science and Engineering (4 Years Bachelor of Technology),SC,F,4389,6194
Malaviya National Institute of Technology Jaipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),EWS,M,4391,4793
Motilal Nehru National Institute of Technology Allahabad,Mechanical Engineering (4 Years Bachelor of Technology),OBC,M,4404,5852
National Institute of Technology Hamirpur,Chemical Engineering (4 Years Bachelor of Technology),EWS,M,4404,4662
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Artificial Intelligence and Data Science (4 Years Bachelor of Technology),EWS,M,4415,4922
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering with specialization in Cyber Security (4 Years Bachelor of Technology),SC,M,4420,7034
Motilal Nehru National Institute of Technology Allahabad,Bio Technology (4 Years Bachelor of Technology),EWS,M,4426,4984
Dr. B R Ambedkar National Institute of Technology Jalandhar,Instrumentation and Control Engineering (4 Years Bachelor of Technology),EWS,M,4434,4556
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering (4 Years Bachelor of Technology),SC,M,4436,5473
Indian Institute of Information Technology Lucknow,Computer Science and Artificial Intelligence (4 Years Bachelor of Technology),OPEN,M,4438,7476
Indian Institute of Information Technology (IIIT) Sri City Chittoor,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,4442,4720
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),SC,F,4458,4458
National Institute of Technology Jamshedpur,Civil Engineering (4 Years Bachelor of Technology),EWS,M,4466,4684
Indian Institute of Information Technology Surat,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,4480,7214
Indian Institute of Information Technology Allahabad,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,4486,8309
National Institute of Technology Karnataka Surathkal,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC,F,4498,5430
Indian Institute of Information Technology Guwahati,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,4500,6516
National Institute of Technology Raipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,4503,5091
Indian Institute of Information Technology Bhopal,Computer Science and Engineering (4 Years Bachelor of Technology),SC,M,4505,6324
Indian Institute of Information Technology(IIIT) Dharwad,Data Science and Artificial Intelligence (4 Years Bachelor of Technology),EWS,M,4506,4817
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Information Technology (4 Years Bachelor of Technology),EWS,M,4513,4780
Dr. B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering (4 Years Bachelor of Technology),SC,M,4525,5890
National Institute of TechnologyMeghalaya,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,F,4525,4525
National Institute of Technology Agartala,Mathematics & Computing (5 Years Bachelor of Science andMaster of Science (Dual Degree)),EWS,M,4527,4527
National Institute of Technology Calicut,Mechanical Engineering (4 Years Bachelor of Technology),EWS,F,4536,4706
National Institute of Technology Delhi,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OBC,M,4551,5738
Indian Institute of Information Technology(IIIT) Kottayam,Computer Science and Engineering with specialization in Cyber Security (4 Years Bachelor of Technology),EWS,M,4578,4948
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering (4 Years Bachelor of Technology),SC,F,4583,5609
Dr. B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering (4 Years Bachelor of Technology),EWS,M,4588,4645
National Institute of Technology Hamirpur,Civil Engineering (4 Years Bachelor of Technology),SC,M,4600,5234
National Institute of Technology Calicut,Bio Technology (4 Years Bachelor of Technology),SC,M,4604,4622
National Institute of Technology Hamirpur,Electrical Engineering (4 Years Bachelor of Technology),EWS,F,4609,4609
National Institute of Technology Calicut,Production Engineering (4 Years Bachelor of Technology),SC,M,4620,5658
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andMBA (5 Years Integrated B. Tech. andMBA),EWS,F,4637,4637
National Institute of Technology Nagaland,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,M,4642,5014
National Institute of Technology Puducherry,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,4642,6480
National Institute of Technology Raipur,Chemical Engineering (4 Years Bachelor of Technology),EWS,M,4666,4875
National Institute of Technology Patna,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,4682,5549
National Institute of Technology Calicut,Materials Science and Engineering (4 Years Bachelor of Technology),EWS,M,4683,4818
National Institute of Technology Agartala,Civil Engineering (4 Years Bachelor of Technology),SC,M,4684,6422
National Institute of TechnologyMeghalaya,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,4685,5800
National Institute of TechnologyMeghalaya,Electrical and Electronics Engineering (4 Years Bachelor of Technology),EWS,M,4687,5002
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,4687,6237
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,4693,4988
Indian Institute of Information Technology Bhopal,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,4695,4970
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Mechanical Engineering (4 Years Bachelor of Technology),EWS,M,4703,5076
National Institute of Technology Agartala,Electrical Engineering (4 Years Bachelor of Technology),EWS,M,4737,4792
National Institute of Technology Raipur,Mechanical Engineering (4 Years Bachelor of Technology),SC,M,4742,4963
National Institute of Technology Raipur,Electrical Engineering (4 Years Bachelor of Technology),SC,F,4752,5445
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years B. Tech / B. Tech (Hons.)),SC,M,4767,8230
Maulana Azad National Institute of Technology Bhopal,Electrical Engineering (4 Years Bachelor of Technology),OBC,M,4789,5793
National Institute of Technology Agartala,Electrical Engineering (4 Years Bachelor of Technology),SC,M,4792,5438
Indian Institute of Information Technology Vadodara International Campus Diu (IIITVICD),Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,4794,5188
National Institute of Technology Raipur,Civil Engineering (4 Years Bachelor of Technology),SC,M,4798,5517
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering (4 Years Bachelor of Technology),SC,F,4809,4809
Indian Institute of Information Technology Tiruchirappalli,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,4810,4810
National Institute of Technology Durgapur,Electrical Engineering (4 Years Bachelor of Technology),SC,F,4816,5444
National Institute of Technology Hamirpur,Civil Engineering (4 Years Bachelor of Technology),EWS,M,4829,4926
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,4847,6959
Indian Institute of Information Technology Guwahati,Computer Science and Engineering (4 Years Bachelor of Technology),OBC,M,4847,7166
Indian Institute of Information Technology (IIIT) Ranchi,Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years B. Tech / B. Tech (Hons.)),SC,M,4860,7149
Indian Institute of Information Technology(IIIT) Dharwad,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,4864,5284
National Institute of Technology Durgapur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,4869,10189
National Institute of Technology Calicut,Chemical Engineering (4 Years Bachelor of Technology),SC,F,4878,5343
Indian Institute of Information Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,4882,5110
National Institute of Technology Jamshedpur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),SC,M,4884,6851
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,M,4890,5293
National Institute of Technology Calicut,Chemical Engineering (4 Years Bachelor of Technology),EWS,F,4894,4894
Malaviya National Institute of Technology Jaipur,Chemical Engineering (4 Years Bachelor of Technology),EWS,F,4902,4902
National Institute of Technology Agartala,Physics (5 Years Bachelor of Science andMaster of Science (Dual Degree)),SC,M,4909,7351
Atal Bihari Vajpayee Indian Institute of Information Technology &Management Gwalior,Integrated B. Tech.(IT) andMBA (5 Years Integrated B. Tech. andMBA),OBC,M,4913,6293
Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering (4 Years Bachelor of Technology),EWS,F,4914,4914
National Institute of Technology Patna,Electronics and Communication Engineering (4 Years Bachelor of Technology),SC,F,4931,5163
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),EWS,F,4932,6761
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),EWS,F,4940,4940
National Institute of Technology Patna,Electronics and Communication Engineering (4 Years Bachelor of Technology),OBC,M,4946,6170
Indian Institute of Information Technology(IIIT) Kottayam,Electronics and Communication Engineering (4 Years Bachelor of Technology),EWS,M,4962,5225
National Institute of Technology Goa,Electrical and Electronics Engineering (4 Years Bachelor of Technology),EWS,F,4966,4966
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,4973,21791
National Institute of Technology Jamshedpur,Electrical Engineering (4 Years Bachelor of Technology),EWS,F,4985,4985
Dr. B R Ambedkar National Institute of Technology Jalandhar,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,4992,7285
Dr. B R Ambedkar National Institute of Technology Jalandhar,Electrical Engineering (4 Years Bachelor of Technology),OBC,M,4995,6179
National Institute of Technology Goa,Civil Engineering (4 Years Bachelor of Technology),EWS,M,5015,5015
